stu_id,gender,age,course_id,grade,activity_start,activity_end,activity_type,activity_description
98,Female,24.0,4,54,2025-04-19 13:34:10,2025-04-19 13:52:10,Forum,Course 2 - Group
98,Female,24.0,3,73,2025-04-19 13:34:10,2025-04-19 13:52:10,Forum,Course 2 - Group
98,Female,24.0,2,68,2025-04-19 13:34:10,2025-04-19 13:52:10,Forum,Course 2 - Group
98,Female,24.0,1,57,2025-04-19 13:34:10,2025-04-19 13:52:10,Forum,Course 2 - Group
98,Female,24.0,5,94,2025-04-19 13:31:10,2025-04-19 13:55:10,Forum,Course 2 - Group
98,Female,24.0,4,54,2025-04-19 13:31:10,2025-04-19 13:55:10,Forum,Course 2 - Group
98,Female,24.0,3,73,2025-04-19 13:31:10,2025-04-19 13:55:10,Forum,Course 2 - Group
98,Female,24.0,2,68,2025-04-19 13:31:10,2025-04-19 13:55:10,Forum,Course 2 - Group
98,Female,24.0,1,57,2025-04-19 13:31:10,2025-04-19 13:55:10,Forum,Course 2 - Group
98,Female,24.0,5,94,2025-04-28 16:01:13,2025-04-28 16:07:13,Group Assignment,Course 2 - Charge
98,Female,24.0,4,54,2025-04-28 16:01:13,2025-04-28 16:07:13,Group Assignment,Course 2 - Charge
98,Female,24.0,3,73,2025-04-28 16:01:13,2025-04-28 16:07:13,Group Assignment,Course 2 - Charge
98,Female,24.0,2,68,2025-04-28 16:01:13,2025-04-28 16:07:13,Group Assignment,Course 2 - Charge
98,Female,24.0,1,57,2025-04-28 16:01:13,2025-04-28 16:07:13,Group Assignment,Course 2 - Charge
98,Female,24.0,5,94,2025-04-28 16:02:13,2025-04-28 16:30:13,Group Assignment,Course 2 - Charge
98,Female,24.0,4,54,2025-04-28 16:02:13,2025-04-28 16:30:13,Group Assignment,Course 2 - Charge
98,Female,24.0,3,73,2025-04-28 16:02:13,2025-04-28 16:30:13,Group Assignment,Course 2 - Charge
98,Female,24.0,2,68,2025-04-28 16:02:13,2025-04-28 16:30:13,Group Assignment,Course 2 - Charge
98,Female,24.0,1,57,2025-04-28 16:02:13,2025-04-28 16:30:13,Group Assignment,Course 2 - Charge
98,Female,24.0,5,94,2025-05-05 08:36:09,2025-05-05 09:00:09,Group Assignment,Course 3 - Week
98,Female,24.0,4,54,2025-05-05 08:36:09,2025-05-05 09:00:09,Group Assignment,Course 3 - Week
98,Female,24.0,3,73,2025-05-05 08:36:09,2025-05-05 09:00:09,Group Assignment,Course 3 - Week
98,Female,24.0,2,68,2025-05-05 08:36:09,2025-05-05 09:00:09,Group Assignment,Course 3 - Week
98,Female,24.0,1,57,2025-05-05 08:36:09,2025-05-05 09:00:09,Group Assignment,Course 3 - Week
98,Female,24.0,5,94,2025-04-20 04:25:10,2025-04-20 04:40:10,Forum,Course 3 - Do
98,Female,24.0,4,54,2025-04-20 04:25:10,2025-04-20 04:40:10,Forum,Course 3 - Do
98,Female,24.0,3,73,2025-04-20 04:25:10,2025-04-20 04:40:10,Forum,Course 3 - Do
98,Female,24.0,2,68,2025-04-20 04:25:10,2025-04-20 04:40:10,Forum,Course 3 - Do
98,Female,24.0,1,57,2025-04-20 04:25:10,2025-04-20 04:40:10,Forum,Course 3 - Do
98,Female,24.0,5,94,2025-04-29 22:33:53,2025-04-29 22:48:53,Individual Assignment,Course 3 - Key
98,Female,24.0,4,54,2025-04-29 22:33:53,2025-04-29 22:48:53,Individual Assignment,Course 3 - Key
98,Female,24.0,3,73,2025-04-29 22:33:53,2025-04-29 22:48:53,Individual Assignment,Course 3 - Key
98,Female,24.0,2,68,2025-04-29 22:33:53,2025-04-29 22:48:53,Individual Assignment,Course 3 - Key
98,Female,24.0,1,57,2025-04-29 22:33:53,2025-04-29 22:48:53,Individual Assignment,Course 3 - Key
98,Female,24.0,5,94,2025-05-03 19:36:46,2025-05-03 19:58:46,Group Assignment,Course 4 - Third
98,Female,24.0,4,54,2025-05-03 19:36:46,2025-05-03 19:58:46,Group Assignment,Course 4 - Third
98,Female,24.0,3,73,2025-05-03 19:36:46,2025-05-03 19:58:46,Group Assignment,Course 4 - Third
98,Female,24.0,2,68,2025-05-03 19:36:46,2025-05-03 19:58:46,Group Assignment,Course 4 - Third
98,Female,24.0,1,57,2025-05-03 19:36:46,2025-05-03 19:58:46,Group Assignment,Course 4 - Third
98,Female,24.0,5,94,2025-05-03 19:35:46,2025-05-03 19:54:46,Group Assignment,Course 4 - Third
98,Female,24.0,4,54,2025-05-03 19:35:46,2025-05-03 19:54:46,Group Assignment,Course 4 - Third
98,Female,24.0,3,73,2025-05-03 19:35:46,2025-05-03 19:54:46,Group Assignment,Course 4 - Third
98,Female,24.0,2,68,2025-05-03 19:35:46,2025-05-03 19:54:46,Group Assignment,Course 4 - Third
98,Female,24.0,1,57,2025-05-03 19:35:46,2025-05-03 19:54:46,Group Assignment,Course 4 - Third
98,Female,24.0,5,94,2025-05-03 19:32:46,2025-05-03 19:41:46,Group Assignment,Course 4 - Third
98,Female,24.0,4,54,2025-05-03 19:32:46,2025-05-03 19:41:46,Group Assignment,Course 4 - Third
98,Female,24.0,3,73,2025-05-03 19:32:46,2025-05-03 19:41:46,Group Assignment,Course 4 - Third
98,Female,24.0,2,68,2025-05-03 19:32:46,2025-05-03 19:41:46,Group Assignment,Course 4 - Third
98,Female,24.0,1,57,2025-05-03 19:32:46,2025-05-03 19:41:46,Group Assignment,Course 4 - Third
98,Female,24.0,5,94,2025-05-09 09:03:39,2025-05-09 09:10:39,Forum,Course 4 - Look
98,Female,24.0,4,54,2025-05-09 09:03:39,2025-05-09 09:10:39,Forum,Course 4 - Look
98,Female,24.0,3,73,2025-05-09 09:03:39,2025-05-09 09:10:39,Forum,Course 4 - Look
98,Female,24.0,2,68,2025-05-09 09:03:39,2025-05-09 09:10:39,Forum,Course 4 - Look
98,Female,24.0,1,57,2025-05-09 09:03:39,2025-05-09 09:10:39,Forum,Course 4 - Look
98,Female,24.0,5,94,2025-05-09 09:10:39,2025-05-09 09:34:39,Forum,Course 4 - Look
98,Female,24.0,4,54,2025-05-09 09:10:39,2025-05-09 09:34:39,Forum,Course 4 - Look
98,Female,24.0,3,73,2025-05-09 09:10:39,2025-05-09 09:34:39,Forum,Course 4 - Look
98,Female,24.0,2,68,2025-05-09 09:10:39,2025-05-09 09:34:39,Forum,Course 4 - Look
98,Female,24.0,1,57,2025-05-09 09:10:39,2025-05-09 09:34:39,Forum,Course 4 - Look
98,Female,24.0,5,94,2025-05-05 17:51:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,4,54,2025-05-05 17:51:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,3,73,2025-05-05 17:51:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,2,68,2025-05-05 17:51:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,1,57,2025-05-05 17:51:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,5,94,2025-05-05 17:47:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,4,54,2025-05-05 17:47:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,3,73,2025-05-05 17:47:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,2,68,2025-05-05 17:47:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,1,57,2025-05-05 17:47:06,2025-05-05 18:09:06,Individual Assignment,Course 4 - Purpose
98,Female,24.0,5,94,2025-04-24 12:03:04,2025-04-24 12:29:04,Group Assignment,Course 5 - Their
98,Female,24.0,4,54,2025-04-24 12:03:04,2025-04-24 12:29:04,Group Assignment,Course 5 - Their
98,Female,24.0,3,73,2025-04-24 12:03:04,2025-04-24 12:29:04,Group Assignment,Course 5 - Their
98,Female,24.0,2,68,2025-04-24 12:03:04,2025-04-24 12:29:04,Group Assignment,Course 5 - Their
98,Female,24.0,1,57,2025-04-24 12:03:04,2025-04-24 12:29:04,Group Assignment,Course 5 - Their
98,Female,24.0,5,94,2025-04-24 12:05:04,2025-04-24 12:34:04,Group Assignment,Course 5 - Their
98,Female,24.0,4,54,2025-04-24 12:05:04,2025-04-24 12:34:04,Group Assignment,Course 5 - Their
98,Female,24.0,3,73,2025-04-24 12:05:04,2025-04-24 12:34:04,Group Assignment,Course 5 - Their
98,Female,24.0,2,68,2025-04-24 12:05:04,2025-04-24 12:34:04,Group Assignment,Course 5 - Their
98,Female,24.0,1,57,2025-04-24 12:05:04,2025-04-24 12:34:04,Group Assignment,Course 5 - Their
98,Female,24.0,5,94,2025-05-02 11:53:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
98,Female,24.0,4,54,2025-05-02 11:53:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
98,Female,24.0,3,73,2025-05-02 11:53:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
98,Female,24.0,2,68,2025-05-02 11:53:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
98,Female,24.0,1,57,2025-05-02 11:53:07,2025-05-02 12:11:07,Group Assignment,Course 5 - Lead
98,Female,24.0,5,94,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,Course 5 - Lead
98,Female,24.0,4,54,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,Course 5 - Lead
98,Female,24.0,3,73,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,Course 5 - Lead
98,Female,24.0,2,68,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,Course 5 - Lead
98,Female,24.0,1,57,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,Course 5 - Lead
98,Female,24.0,5,94,2025-04-25 16:46:07,2025-04-25 17:00:07,Individual Assignment,Course 5 - Need
98,Female,24.0,4,54,2025-04-25 16:46:07,2025-04-25 17:00:07,Individual Assignment,Course 5 - Need
98,Female,24.0,3,73,2025-04-25 16:46:07,2025-04-25 17:00:07,Individual Assignment,Course 5 - Need
98,Female,24.0,2,68,2025-04-25 16:46:07,2025-04-25 17:00:07,Individual Assignment,Course 5 - Need
98,Female,24.0,1,57,2025-04-25 16:46:07,2025-04-25 17:00:07,Individual Assignment,Course 5 - Need
98,Female,24.0,5,94,2025-04-25 16:38:07,2025-04-25 16:44:07,Individual Assignment,Course 5 - Need
98,Female,24.0,4,54,2025-04-25 16:38:07,2025-04-25 16:44:07,Individual Assignment,Course 5 - Need
98,Female,24.0,3,73,2025-04-25 16:38:07,2025-04-25 16:44:07,Individual Assignment,Course 5 - Need
98,Female,24.0,2,68,2025-04-25 16:38:07,2025-04-25 16:44:07,Individual Assignment,Course 5 - Need
98,Female,24.0,1,57,2025-04-25 16:38:07,2025-04-25 16:44:07,Individual Assignment,Course 5 - Need
98,Female,24.0,5,94,2025-04-25 16:47:07,2025-04-25 17:08:07,Individual Assignment,Course 5 - Need
98,Female,24.0,4,54,2025-04-25 16:47:07,2025-04-25 17:08:07,Individual Assignment,Course 5 - Need
98,Female,24.0,3,73,2025-04-25 16:47:07,2025-04-25 17:08:07,Individual Assignment,Course 5 - Need
98,Female,24.0,2,68,2025-04-25 16:47:07,2025-04-25 17:08:07,Individual Assignment,Course 5 - Need
98,Female,24.0,1,57,2025-04-25 16:47:07,2025-04-25 17:08:07,Individual Assignment,Course 5 - Need
99,Female,21.0,5,52,2025-04-24 14:28:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
99,Female,21.0,4,50,2025-04-24 14:28:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
99,Female,21.0,3,68,2025-04-24 14:28:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
99,Female,21.0,2,67,2025-04-24 14:28:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
99,Female,21.0,1,82,2025-04-24 14:28:51,2025-04-24 14:43:51,Individual Assignment,Course 1 - Job
99,Female,21.0,5,52,2025-04-24 14:25:51,2025-04-24 14:30:51,Individual Assignment,Course 1 - Job
99,Female,21.0,4,50,2025-04-24 14:25:51,2025-04-24 14:30:51,Individual Assignment,Course 1 - Job
99,Female,21.0,3,68,2025-04-24 14:25:51,2025-04-24 14:30:51,Individual Assignment,Course 1 - Job
99,Female,21.0,2,67,2025-04-24 14:25:51,2025-04-24 14:30:51,Individual Assignment,Course 1 - Job
99,Female,21.0,1,82,2025-04-24 14:25:51,2025-04-24 14:30:51,Individual Assignment,Course 1 - Job
99,Female,21.0,5,52,2025-04-24 14:29:51,2025-04-24 14:39:51,Individual Assignment,Course 1 - Job
99,Female,21.0,4,50,2025-04-24 14:29:51,2025-04-24 14:39:51,Individual Assignment,Course 1 - Job
99,Female,21.0,3,68,2025-04-24 14:29:51,2025-04-24 14:39:51,Individual Assignment,Course 1 - Job
99,Female,21.0,2,67,2025-04-24 14:29:51,2025-04-24 14:39:51,Individual Assignment,Course 1 - Job
99,Female,21.0,1,82,2025-04-24 14:29:51,2025-04-24 14:39:51,Individual Assignment,Course 1 - Job
99,Female,21.0,5,52,2025-05-04 00:16:00,2025-05-04 00:39:00,Individual Assignment,Course 1 - Century
99,Female,21.0,4,50,2025-05-04 00:16:00,2025-05-04 00:39:00,Individual Assignment,Course 1 - Century
99,Female,21.0,3,68,2025-05-04 00:16:00,2025-05-04 00:39:00,Individual Assignment,Course 1 - Century
99,Female,21.0,2,67,2025-05-04 00:16:00,2025-05-04 00:39:00,Individual Assignment,Course 1 - Century
99,Female,21.0,1,82,2025-05-04 00:16:00,2025-05-04 00:39:00,Individual Assignment,Course 1 - Century
99,Female,21.0,5,52,2025-05-04 00:24:00,2025-05-04 00:45:00,Individual Assignment,Course 1 - Century
99,Female,21.0,4,50,2025-05-04 00:24:00,2025-05-04 00:45:00,Individual Assignment,Course 1 - Century
99,Female,21.0,3,68,2025-05-04 00:24:00,2025-05-04 00:45:00,Individual Assignment,Course 1 - Century
99,Female,21.0,2,67,2025-05-04 00:24:00,2025-05-04 00:45:00,Individual Assignment,Course 1 - Century
99,Female,21.0,1,82,2025-05-04 00:24:00,2025-05-04 00:45:00,Individual Assignment,Course 1 - Century
99,Female,21.0,5,52,2025-04-22 23:33:54,2025-04-22 23:59:54,Group Assignment,Course 1 - Summer
99,Female,21.0,4,50,2025-04-22 23:33:54,2025-04-22 23:59:54,Group Assignment,Course 1 - Summer
99,Female,21.0,3,68,2025-04-22 23:33:54,2025-04-22 23:59:54,Group Assignment,Course 1 - Summer
99,Female,21.0,2,67,2025-04-22 23:33:54,2025-04-22 23:59:54,Group Assignment,Course 1 - Summer
99,Female,21.0,1,82,2025-04-22 23:33:54,2025-04-22 23:59:54,Group Assignment,Course 1 - Summer
99,Female,21.0,5,52,2025-04-22 23:34:54,2025-04-22 23:44:54,Group Assignment,Course 1 - Summer
99,Female,21.0,4,50,2025-04-22 23:34:54,2025-04-22 23:44:54,Group Assignment,Course 1 - Summer
99,Female,21.0,3,68,2025-04-22 23:34:54,2025-04-22 23:44:54,Group Assignment,Course 1 - Summer
99,Female,21.0,2,67,2025-04-22 23:34:54,2025-04-22 23:44:54,Group Assignment,Course 1 - Summer
99,Female,21.0,1,82,2025-04-22 23:34:54,2025-04-22 23:44:54,Group Assignment,Course 1 - Summer
99,Female,21.0,5,52,2025-04-28 08:33:42,2025-04-28 08:52:42,Quiz,Course 2 - Ahead
99,Female,21.0,4,50,2025-04-28 08:33:42,2025-04-28 08:52:42,Quiz,Course 2 - Ahead
99,Female,21.0,3,68,2025-04-28 08:33:42,2025-04-28 08:52:42,Quiz,Course 2 - Ahead
99,Female,21.0,2,67,2025-04-28 08:33:42,2025-04-28 08:52:42,Quiz,Course 2 - Ahead
99,Female,21.0,1,82,2025-04-28 08:33:42,2025-04-28 08:52:42,Quiz,Course 2 - Ahead
99,Female,21.0,5,52,2025-04-28 08:36:42,2025-04-28 08:59:42,Quiz,Course 2 - Ahead
99,Female,21.0,4,50,2025-04-28 08:36:42,2025-04-28 08:59:42,Quiz,Course 2 - Ahead
99,Female,21.0,3,68,2025-04-28 08:36:42,2025-04-28 08:59:42,Quiz,Course 2 - Ahead
99,Female,21.0,2,67,2025-04-28 08:36:42,2025-04-28 08:59:42,Quiz,Course 2 - Ahead
99,Female,21.0,1,82,2025-04-28 08:36:42,2025-04-28 08:59:42,Quiz,Course 2 - Ahead
99,Female,21.0,5,52,2025-04-28 08:26:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
99,Female,21.0,4,50,2025-04-28 08:26:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
99,Female,21.0,3,68,2025-04-28 08:26:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
99,Female,21.0,2,67,2025-04-28 08:26:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
99,Female,21.0,1,82,2025-04-28 08:26:42,2025-04-28 08:54:42,Quiz,Course 2 - Ahead
99,Female,21.0,5,52,2025-04-19 13:31:10,2025-04-19 13:56:10,Forum,Course 2 - Group
99,Female,21.0,4,50,2025-04-19 13:31:10,2025-04-19 13:56:10,Forum,Course 2 - Group
99,Female,21.0,3,68,2025-04-19 13:31:10,2025-04-19 13:56:10,Forum,Course 2 - Group
99,Female,21.0,2,67,2025-04-19 13:31:10,2025-04-19 13:56:10,Forum,Course 2 - Group
99,Female,21.0,1,82,2025-04-19 13:31:10,2025-04-19 13:56:10,Forum,Course 2 - Group
99,Female,21.0,5,52,2025-04-28 16:01:13,2025-04-28 16:24:13,Group Assignment,Course 2 - Charge
99,Female,21.0,4,50,2025-04-28 16:01:13,2025-04-28 16:24:13,Group Assignment,Course 2 - Charge
99,Female,21.0,3,68,2025-04-28 16:01:13,2025-04-28 16:24:13,Group Assignment,Course 2 - Charge
99,Female,21.0,2,67,2025-04-28 16:01:13,2025-04-28 16:24:13,Group Assignment,Course 2 - Charge
99,Female,21.0,1,82,2025-04-28 16:01:13,2025-04-28 16:24:13,Group Assignment,Course 2 - Charge
99,Female,21.0,5,52,2025-05-05 08:37:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
99,Female,21.0,4,50,2025-05-05 08:37:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
99,Female,21.0,3,68,2025-05-05 08:37:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
99,Female,21.0,2,67,2025-05-05 08:37:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
99,Female,21.0,1,82,2025-05-05 08:37:09,2025-05-05 08:59:09,Group Assignment,Course 3 - Week
99,Female,21.0,5,52,2025-05-05 08:39:09,2025-05-05 08:52:09,Group Assignment,Course 3 - Week
99,Female,21.0,4,50,2025-05-05 08:39:09,2025-05-05 08:52:09,Group Assignment,Course 3 - Week
99,Female,21.0,3,68,2025-05-05 08:39:09,2025-05-05 08:52:09,Group Assignment,Course 3 - Week
99,Female,21.0,2,67,2025-05-05 08:39:09,2025-05-05 08:52:09,Group Assignment,Course 3 - Week
99,Female,21.0,1,82,2025-05-05 08:39:09,2025-05-05 08:52:09,Group Assignment,Course 3 - Week
99,Female,21.0,5,52,2025-05-05 08:38:09,2025-05-05 09:07:09,Group Assignment,Course 3 - Week
99,Female,21.0,4,50,2025-05-05 08:38:09,2025-05-05 09:07:09,Group Assignment,Course 3 - Week
99,Female,21.0,3,68,2025-05-05 08:38:09,2025-05-05 09:07:09,Group Assignment,Course 3 - Week
99,Female,21.0,2,67,2025-05-05 08:38:09,2025-05-05 09:07:09,Group Assignment,Course 3 - Week
99,Female,21.0,1,82,2025-05-05 08:38:09,2025-05-05 09:07:09,Group Assignment,Course 3 - Week
99,Female,21.0,5,52,2025-04-20 04:31:10,2025-04-20 04:37:10,Forum,Course 3 - Do
99,Female,21.0,4,50,2025-04-20 04:31:10,2025-04-20 04:37:10,Forum,Course 3 - Do
99,Female,21.0,3,68,2025-04-20 04:31:10,2025-04-20 04:37:10,Forum,Course 3 - Do
99,Female,21.0,2,67,2025-04-20 04:31:10,2025-04-20 04:37:10,Forum,Course 3 - Do
99,Female,21.0,1,82,2025-04-20 04:31:10,2025-04-20 04:37:10,Forum,Course 3 - Do
99,Female,21.0,5,52,2025-04-20 04:25:10,2025-04-20 04:36:10,Forum,Course 3 - Do
99,Female,21.0,4,50,2025-04-20 04:25:10,2025-04-20 04:36:10,Forum,Course 3 - Do
99,Female,21.0,3,68,2025-04-20 04:25:10,2025-04-20 04:36:10,Forum,Course 3 - Do
99,Female,21.0,2,67,2025-04-20 04:25:10,2025-04-20 04:36:10,Forum,Course 3 - Do
99,Female,21.0,1,82,2025-04-20 04:25:10,2025-04-20 04:36:10,Forum,Course 3 - Do
99,Female,21.0,5,52,2025-04-29 22:33:53,2025-04-29 22:39:53,Individual Assignment,Course 3 - Key
99,Female,21.0,4,50,2025-04-29 22:33:53,2025-04-29 22:39:53,Individual Assignment,Course 3 - Key
99,Female,21.0,3,68,2025-04-29 22:33:53,2025-04-29 22:39:53,Individual Assignment,Course 3 - Key
99,Female,21.0,2,67,2025-04-29 22:33:53,2025-04-29 22:39:53,Individual Assignment,Course 3 - Key
99,Female,21.0,1,82,2025-04-29 22:33:53,2025-04-29 22:39:53,Individual Assignment,Course 3 - Key
99,Female,21.0,5,52,2025-05-03 19:32:46,2025-05-03 19:38:46,Group Assignment,Course 4 - Third
99,Female,21.0,4,50,2025-05-03 19:32:46,2025-05-03 19:38:46,Group Assignment,Course 4 - Third
99,Female,21.0,3,68,2025-05-03 19:32:46,2025-05-03 19:38:46,Group Assignment,Course 4 - Third
99,Female,21.0,2,67,2025-05-03 19:32:46,2025-05-03 19:38:46,Group Assignment,Course 4 - Third
99,Female,21.0,1,82,2025-05-03 19:32:46,2025-05-03 19:38:46,Group Assignment,Course 4 - Third
99,Female,21.0,5,52,2025-05-09 09:01:39,2025-05-09 09:29:39,Forum,Course 4 - Look
99,Female,21.0,4,50,2025-05-09 09:01:39,2025-05-09 09:29:39,Forum,Course 4 - Look
99,Female,21.0,3,68,2025-05-09 09:01:39,2025-05-09 09:29:39,Forum,Course 4 - Look
99,Female,21.0,2,67,2025-05-09 09:01:39,2025-05-09 09:29:39,Forum,Course 4 - Look
99,Female,21.0,1,82,2025-05-09 09:01:39,2025-05-09 09:29:39,Forum,Course 4 - Look
99,Female,21.0,5,52,2025-05-09 09:02:39,2025-05-09 09:24:39,Forum,Course 4 - Look
99,Female,21.0,4,50,2025-05-09 09:02:39,2025-05-09 09:24:39,Forum,Course 4 - Look
99,Female,21.0,3,68,2025-05-09 09:02:39,2025-05-09 09:24:39,Forum,Course 4 - Look
99,Female,21.0,2,67,2025-05-09 09:02:39,2025-05-09 09:24:39,Forum,Course 4 - Look
99,Female,21.0,1,82,2025-05-09 09:02:39,2025-05-09 09:24:39,Forum,Course 4 - Look
99,Female,21.0,5,52,2025-05-05 17:47:06,2025-05-05 17:54:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,4,50,2025-05-05 17:47:06,2025-05-05 17:54:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,3,68,2025-05-05 17:47:06,2025-05-05 17:54:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,2,67,2025-05-05 17:47:06,2025-05-05 17:54:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,1,82,2025-05-05 17:47:06,2025-05-05 17:54:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,5,52,2025-05-05 17:48:06,2025-05-05 18:07:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,4,50,2025-05-05 17:48:06,2025-05-05 18:07:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,3,68,2025-05-05 17:48:06,2025-05-05 18:07:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,2,67,2025-05-05 17:48:06,2025-05-05 18:07:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,1,82,2025-05-05 17:48:06,2025-05-05 18:07:06,Individual Assignment,Course 4 - Purpose
99,Female,21.0,5,52,2025-04-24 12:11:04,2025-04-24 12:23:04,Group Assignment,Course 5 - Their
99,Female,21.0,4,50,2025-04-24 12:11:04,2025-04-24 12:23:04,Group Assignment,Course 5 - Their
99,Female,21.0,3,68,2025-04-24 12:11:04,2025-04-24 12:23:04,Group Assignment,Course 5 - Their
99,Female,21.0,2,67,2025-04-24 12:11:04,2025-04-24 12:23:04,Group Assignment,Course 5 - Their
99,Female,21.0,1,82,2025-04-24 12:11:04,2025-04-24 12:23:04,Group Assignment,Course 5 - Their
99,Female,21.0,5,52,2025-04-24 12:04:04,2025-04-24 12:26:04,Group Assignment,Course 5 - Their
99,Female,21.0,4,50,2025-04-24 12:04:04,2025-04-24 12:26:04,Group Assignment,Course 5 - Their
99,Female,21.0,3,68,2025-04-24 12:04:04,2025-04-24 12:26:04,Group Assignment,Course 5 - Their
99,Female,21.0,2,67,2025-04-24 12:04:04,2025-04-24 12:26:04,Group Assignment,Course 5 - Their
99,Female,21.0,1,82,2025-04-24 12:04:04,2025-04-24 12:26:04,Group Assignment,Course 5 - Their
99,Female,21.0,5,52,2025-05-02 11:54:07,2025-05-02 12:06:07,Group Assignment,Course 5 - Lead
99,Female,21.0,4,50,2025-05-02 11:54:07,2025-05-02 12:06:07,Group Assignment,Course 5 - Lead
99,Female,21.0,3,68,2025-05-02 11:54:07,2025-05-02 12:06:07,Group Assignment,Course 5 - Lead
99,Female,21.0,2,67,2025-05-02 11:54:07,2025-05-02 12:06:07,Group Assignment,Course 5 - Lead
99,Female,21.0,1,82,2025-05-02 11:54:07,2025-05-02 12:06:07,Group Assignment,Course 5 - Lead
99,Female,21.0,5,52,2025-04-25 16:46:07,2025-04-25 17:13:07,Individual Assignment,Course 5 - Need
99,Female,21.0,4,50,2025-04-25 16:46:07,2025-04-25 17:13:07,Individual Assignment,Course 5 - Need
99,Female,21.0,3,68,2025-04-25 16:46:07,2025-04-25 17:13:07,Individual Assignment,Course 5 - Need
99,Female,21.0,2,67,2025-04-25 16:46:07,2025-04-25 17:13:07,Individual Assignment,Course 5 - Need
99,Female,21.0,1,82,2025-04-25 16:46:07,2025-04-25 17:13:07,Individual Assignment,Course 5 - Need
99,Female,21.0,5,52,2025-04-25 16:39:07,2025-04-25 17:05:07,Individual Assignment,Course 5 - Need
99,Female,21.0,4,50,2025-04-25 16:39:07,2025-04-25 17:05:07,Individual Assignment,Course 5 - Need
99,Female,21.0,3,68,2025-04-25 16:39:07,2025-04-25 17:05:07,Individual Assignment,Course 5 - Need
99,Female,21.0,2,67,2025-04-25 16:39:07,2025-04-25 17:05:07,Individual Assignment,Course 5 - Need
99,Female,21.0,1,82,2025-04-25 16:39:07,2025-04-25 17:05:07,Individual Assignment,Course 5 - Need
99,Female,21.0,5,52,2025-04-25 16:41:07,2025-04-25 16:47:07,Individual Assignment,Course 5 - Need
99,Female,21.0,4,50,2025-04-25 16:41:07,2025-04-25 16:47:07,Individual Assignment,Course 5 - Need
99,Female,21.0,3,68,2025-04-25 16:41:07,2025-04-25 16:47:07,Individual Assignment,Course 5 - Need
99,Female,21.0,2,67,2025-04-25 16:41:07,2025-04-25 16:47:07,Individual Assignment,Course 5 - Need
99,Female,21.0,1,82,2025-04-25 16:41:07,2025-04-25 16:47:07,Individual Assignment,Course 5 - Need
100,Female,21.0,5,53,2025-04-24 14:27:51,2025-04-24 14:45:51,Individual Assignment,Course 1 - Job
100,Female,21.0,4,68,2025-04-24 14:27:51,2025-04-24 14:45:51,Individual Assignment,Course 1 - Job
100,Female,21.0,3,62,2025-04-24 14:27:51,2025-04-24 14:45:51,Individual Assignment,Course 1 - Job
100,Female,21.0,2,69,2025-04-24 14:27:51,2025-04-24 14:45:51,Individual Assignment,Course 1 - Job
